section,obs_name,cluster,spatial_domain,x,y
Simulation2,926,4,sp4,0.971428632736206,-0.8571377992630005
Simulation2,1194,3,sp3,-1.3142857551574707,-1.7714234590530396
Simulation2,306,1,sp2,0.05714297294616699,1.0857194662094116
Simulation2,463,1,sp2,1.5428571701049805,0.6285766363143921
Simulation2,772,4,background,-0.17142856121063232,-0.3999948501586914
Simulation2,440,2,sp1,-1.085714340209961,0.6285766363143921
Simulation2,1262,3,sp3,-1.7714285850524902,-1.9999948740005493
Simulation2,826,4,sp4,1.8857142925262451,-0.5142806768417358
Simulation2,98,1,sp2,0.971428632736206,1.771433711051941
Simulation2,1206,2,background,0.05714297294616699,-1.7714234590530396
Simulation2,95,1,sp2,0.6285715103149414,1.771433711051941
Simulation2,877,4,background,-0.5142858028411865,-0.7428520917892456
Simulation2,1280,0,background,0.28571438789367676,-1.9999948740005493
Simulation2,403,2,sp1,-1.2000000476837158,0.742862343788147
Simulation2,5,0,background,-1.4285714626312256,2.0000052452087402
Simulation2,372,2,sp1,-0.6285715103149414,0.8571480512619019
Simulation2,917,0,background,-0.05714285373687744,-0.8571377992630005
Simulation2,277,4,background,0.8571429252624512,1.2000051736831665
Simulation2,388,3,background,1.2000000476837158,0.8571480512619019
Simulation2,153,3,sp1,-0.971428632736206,1.5428622961044312
Simulation2,1141,2,sp4,0.8571429252624512,-1.5428520441055298
Simulation2,102,1,sp2,1.4285714626312256,1.771433711051941
Simulation2,908,3,sp3,-1.085714340209961,-0.8571377992630005
Simulation2,634,1,sp2,0.5142858028411865,0.057148098945617676
Simulation2,35,1,sp2,2.0,2.0000052452087402
Simulation2,909,3,sp3,-0.971428632736206,-0.8571377992630005
Simulation2,1233,2,sp3,-0.971428632736206,-1.8857091665267944
Simulation2,26,1,sp2,0.971428632736206,2.0000052452087402
Simulation2,1040,3,background,1.6571428775787354,-1.1999949216842651
Simulation2,497,1,sp2,1.3142857551574707,0.5142909288406372
Simulation2,436,0,background,-1.5428571701049805,0.6285766363143921
Simulation2,159,0,background,-0.2857142686843872,1.5428622961044312
Simulation2,695,3,background,-0.7428572177886963,-0.17142343521118164
Simulation2,1150,0,background,1.8857142925262451,-1.5428520441055298
Simulation2,732,0,background,-0.6285715103149414,-0.2857091426849365
Simulation2,1182,0,background,1.4285714626312256,-1.6571377515792847
Simulation2,438,2,sp1,-1.3142857551574707,0.6285766363143921
Simulation2,804,0,background,-0.6285715103149414,-0.5142806768417358
Simulation2,534,1,sp2,1.4285714626312256,0.4000052213668823
Simulation2,322,1,sp2,1.8857142925262451,1.0857194662094116
Simulation2,567,3,sp2,1.085714340209961,0.28571951389312744
Simulation2,801,3,background,-0.971428632736206,-0.5142806768417358
Simulation2,1053,3,sp3,-0.971428632736206,-1.31428062915802
Simulation2,97,1,sp2,0.8571429252624512,1.771433711051941
Simulation2,165,1,sp2,0.40000009536743164,1.5428622961044312
Simulation2,1105,3,sp4,0.8571429252624512,-1.428566336631775
Simulation2,1269,3,sp3,-0.971428632736206,-1.9999948740005493
Simulation2,213,1,sp2,1.7714285850524902,1.4285765886306763
Simulation2,685,2,sp3,-1.8857142925262451,-0.17142343521118164
Simulation2,1142,4,sp4,0.971428632736206,-1.5428520441055298
Simulation2,633,3,sp2,0.40000009536743164,0.057148098945617676
Simulation2,588,0,background,-0.6285715103149414,0.17143380641937256
Simulation2,940,3,sp3,-1.5428571701049805,-0.9714235067367554
Simulation2,1240,3,sp3,-0.17142856121063232,-1.8857091665267944
Simulation2,824,4,sp4,1.6571428775787354,-0.5142806768417358
Simulation2,32,1,sp2,1.6571428775787354,2.0000052452087402
Simulation2,675,4,sp4,1.085714340209961,-0.05713772773742676
Simulation2,402,2,sp1,-1.3142857551574707,0.742862343788147
Simulation2,353,0,background,1.3142857551574707,0.9714337587356567
Simulation2,668,4,sp4,0.28571438789367676,-0.05713772773742676
Simulation2,376,3,sp1,-0.17142856121063232,0.8571480512619019
Simulation2,1275,3,sp3,-0.2857142686843872,-1.9999948740005493
Simulation2,1013,2,sp3,-1.4285714626312256,-1.1999949216842651
Simulation2,881,0,background,-0.05714285373687744,-0.7428520917892456
Simulation2,1011,3,sp3,-1.6571428775787354,-1.1999949216842651
Simulation2,933,4,background,1.7714285850524902,-0.8571377992630005
Simulation2,483,2,background,-0.2857142686843872,0.5142909288406372
Simulation2,869,3,sp3,-1.4285714626312256,-0.7428520917892456
Simulation2,486,1,sp2,0.05714297294616699,0.5142909288406372
Simulation2,302,2,sp1,-0.3999999761581421,1.0857194662094116
Simulation2,602,3,sp2,0.971428632736206,0.17143380641937256
Simulation2,1216,4,sp4,1.2000000476837158,-1.7714234590530396
Simulation2,1119,2,sp3,-1.6571428775787354,-1.5428520441055298
Simulation2,1177,4,sp4,0.8571429252624512,-1.6571377515792847
Simulation2,361,2,sp1,-1.8857142925262451,0.8571480512619019
Simulation2,1293,3,background,1.7714285850524902,-1.9999948740005493
Simulation2,546,2,sp1,-1.3142857551574707,0.28571951389312744
Simulation2,267,2,sp1,-0.2857142686843872,1.2000051736831665
Simulation2,552,0,background,-0.6285715103149414,0.28571951389312744
Simulation2,151,2,sp1,-1.2000000476837158,1.5428622961044312
Simulation2,1282,0,background,0.5142858028411865,-1.9999948740005493
Simulation2,244,2,background,1.2000000476837158,1.3142908811569214
Simulation2,1286,3,sp4,0.971428632736206,-1.9999948740005493
Simulation2,407,2,sp1,-0.7428572177886963,0.742862343788147
Simulation2,1189,3,sp3,-1.8857142925262451,-1.7714234590530396
Simulation2,1207,4,background,0.17142868041992188,-1.7714234590530396
Simulation2,1163,3,sp3,-0.7428572177886963,-1.6571377515792847
Simulation2,51,4,background,-0.2857142686843872,1.8857194185256958
Simulation2,259,3,sp1,-1.2000000476837158,1.2000051736831665
Simulation2,842,2,background,-0.3999999761581421,-0.6285663843154907
Simulation2,682,3,sp4,1.8857142925262451,-0.05713772773742676
Simulation2,1217,3,sp4,1.3142857551574707,-1.7714234590530396
Simulation2,73,0,background,-1.8857142925262451,1.771433711051941
Simulation2,556,3,background,-0.17142856121063232,0.28571951389312744
Simulation2,509,0,background,-1.4285714626312256,0.4000052213668823
Simulation2,1222,0,background,1.8857142925262451,-1.7714234590530396
Simulation2,1021,3,background,-0.5142858028411865,-1.1999949216842651
Simulation2,346,1,sp2,0.5142858028411865,0.9714337587356567
Simulation2,1068,4,sp4,0.7428572177886963,-1.31428062915802
Simulation2,160,3,background,-0.17142856121063232,1.5428622961044312
Simulation2,1043,0,background,2.0,-1.1999949216842651
Simulation2,473,4,background,-1.4285714626312256,0.5142909288406372
Simulation2,401,2,sp1,-1.4285714626312256,0.742862343788147
Simulation2,1044,3,sp3,-2.0,-1.31428062915802
Simulation2,611,1,sp2,2.0,0.17143380641937256
Simulation2,437,0,background,-1.4285714626312256,0.6285766363143921
Simulation2,699,3,background,-0.2857142686843872,-0.17142343521118164
Simulation2,840,0,background,-0.6285715103149414,-0.6285663843154907
Simulation2,902,3,sp3,-1.7714285850524902,-0.8571377992630005
Simulation2,974,3,sp3,-1.7714285850524902,-1.0857092142105103
Simulation2,949,0,background,-0.5142858028411865,-0.9714235067367554
Simulation2,1274,3,sp3,-0.3999999761581421,-1.9999948740005493
Simulation2,136,1,sp2,1.2000000476837158,1.657148003578186
Simulation2,720,3,sp3,-2.0,-0.2857091426849365
Simulation2,50,2,background,-0.3999999761581421,1.8857194185256958
Simulation2,709,4,sp4,0.8571429252624512,-0.17142343521118164
Simulation2,885,4,background,0.40000009536743164,-0.7428520917892456
Simulation2,785,3,sp4,1.3142857551574707,-0.3999948501586914
Simulation2,555,2,background,-0.2857142686843872,0.28571951389312744
Simulation2,765,0,background,-0.971428632736206,-0.3999948501586914
Simulation2,664,0,background,-0.17142856121063232,-0.05713772773742676
Simulation2,721,3,sp3,-1.8857142925262451,-0.2857091426849365
Simulation2,605,1,sp2,1.3142857551574707,0.17143380641937256
Simulation2,421,0,background,0.8571429252624512,0.742862343788147
Simulation2,564,1,sp2,0.7428572177886963,0.28571951389312744
Simulation2,318,1,sp2,1.4285714626312256,1.0857194662094116
Simulation2,42,2,sp1,-1.3142857551574707,1.8857194185256958
Simulation2,510,2,sp1,-1.3142857551574707,0.4000052213668823
Simulation2,658,0,background,-0.8571429252624512,-0.05713772773742676
Simulation2,1226,2,sp3,-1.7714285850524902,-1.8857091665267944
Simulation2,199,1,sp2,0.17142868041992188,1.4285765886306763
Simulation2,912,3,background,-0.6285715103149414,-0.8571377992630005
Simulation2,257,3,sp1,-1.4285714626312256,1.2000051736831665
Simulation2,94,1,sp2,0.5142858028411865,1.771433711051941
Simulation2,1089,3,sp3,-0.971428632736206,-1.428566336631775
Simulation2,1091,2,sp3,-0.7428572177886963,-1.428566336631775
Simulation2,845,3,background,-0.05714285373687744,-0.6285663843154907
Simulation2,819,3,sp4,1.085714340209961,-0.5142806768417358
Simulation2,1192,2,sp3,-1.5428571701049805,-1.7714234590530396
Simulation2,655,4,background,-1.2000000476837158,-0.05713772773742676
Simulation2,127,1,sp2,0.17142868041992188,1.657148003578186
Simulation2,517,4,background,-0.5142858028411865,0.4000052213668823
Simulation2,999,4,sp4,1.085714340209961,-1.0857092142105103
Simulation2,735,2,background,-0.2857142686843872,-0.2857091426849365
Simulation2,518,0,background,-0.3999999761581421,0.4000052213668823
Simulation2,984,3,background,-0.6285715103149414,-1.0857092142105103
Simulation2,258,3,sp1,-1.3142857551574707,1.2000051736831665
Simulation2,1147,3,background,1.5428571701049805,-1.5428520441055298
Simulation2,775,3,sp4,0.17142868041992188,-0.3999948501586914
Simulation2,1138,2,background,0.5142858028411865,-1.5428520441055298
Simulation2,665,3,background,-0.05714285373687744,-0.05713772773742676
Simulation2,369,2,sp1,-0.971428632736206,0.8571480512619019
Simulation2,1036,4,sp4,1.2000000476837158,-1.1999949216842651
Simulation2,986,0,background,-0.3999999761581421,-1.0857092142105103
Simulation2,829,3,sp3,-1.8857142925262451,-0.6285663843154907
Simulation2,81,2,sp1,-0.971428632736206,1.771433711051941
Simulation2,692,0,background,-1.085714340209961,-0.17142343521118164
Simulation2,619,2,sp1,-1.2000000476837158,0.057148098945617676
Simulation2,904,3,sp3,-1.5428571701049805,-0.8571377992630005
Simulation2,761,2,sp3,-1.4285714626312256,-0.3999948501586914
Simulation2,1001,4,sp4,1.3142857551574707,-1.0857092142105103
Simulation2,647,1,sp2,2.0,0.057148098945617676
Simulation2,375,2,sp1,-0.2857142686843872,0.8571480512619019
Simulation2,566,1,sp2,0.971428632736206,0.28571951389312744
Simulation2,1029,0,background,0.40000009536743164,-1.1999949216842651
Simulation2,1251,4,sp4,1.085714340209961,-1.8857091665267944
Simulation2,639,1,sp2,1.085714340209961,0.057148098945617676
Simulation2,23,1,sp2,0.6285715103149414,2.0000052452087402
Simulation2,859,4,sp4,1.5428571701049805,-0.6285663843154907
Simulation2,17,3,background,-0.05714285373687744,2.0000052452087402
Simulation2,557,0,background,-0.05714285373687744,0.28571951389312744
Simulation2,1161,3,sp3,-0.971428632736206,-1.6571377515792847
Simulation2,1067,0,background,0.6285715103149414,-1.31428062915802
Simulation2,714,2,sp4,1.4285714626312256,-0.17142343521118164
Simulation2,334,2,sp1,-0.8571429252624512,0.9714337587356567
Simulation2,299,3,sp1,-0.7428572177886963,1.0857194662094116
Simulation2,894,2,background,1.4285714626312256,-0.7428520917892456
Simulation2,124,3,background,-0.17142856121063232,1.657148003578186
Simulation2,313,2,background,0.8571429252624512,1.0857194662094116
Simulation2,420,0,background,0.7428572177886963,0.742862343788147
Simulation2,1130,3,sp3,-0.3999999761581421,-1.5428520441055298
Simulation2,30,1,sp2,1.4285714626312256,2.0000052452087402
Simulation2,1122,3,sp3,-1.3142857551574707,-1.5428520441055298
Simulation2,1140,4,sp4,0.7428572177886963,-1.5428520441055298
Simulation2,113,4,background,-1.4285714626312256,1.657148003578186
Simulation2,1133,3,sp3,-0.05714285373687744,-1.5428520441055298
Simulation2,114,2,sp1,-1.3142857551574707,1.657148003578186
Simulation2,1258,3,background,1.8857142925262451,-1.8857091665267944
Simulation2,36,4,background,-2.0,1.8857194185256958
Simulation2,3,2,background,-1.6571428775787354,2.0000052452087402
Simulation2,876,0,background,-0.6285715103149414,-0.7428520917892456
Simulation2,1294,2,background,1.8857142925262451,-1.9999948740005493
Simulation2,206,1,sp2,0.971428632736206,1.4285765886306763
Simulation2,271,1,sp2,0.17142868041992188,1.2000051736831665
Simulation2,1243,0,background,0.17142868041992188,-1.8857091665267944
Simulation2,247,1,sp2,1.5428571701049805,1.3142908811569214
Simulation2,457,1,sp2,0.8571429252624512,0.6285766363143921
Simulation2,253,2,sp1,-1.8857142925262451,1.2000051736831665
Simulation2,201,3,sp2,0.40000009536743164,1.4285765886306763
Simulation2,1070,4,sp4,0.971428632736206,-1.31428062915802
Simulation2,297,2,sp1,-0.971428632736206,1.0857194662094116
Simulation2,85,0,background,-0.5142858028411865,1.771433711051941
Simulation2,311,1,sp2,0.6285715103149414,1.0857194662094116
Simulation2,145,2,background,-1.8857142925262451,1.5428622961044312
Simulation2,690,0,background,-1.3142857551574707,-0.17142343521118164
Simulation2,1281,3,background,0.40000009536743164,-1.9999948740005493
Simulation2,848,4,sp4,0.28571438789367676,-0.6285663843154907
Simulation2,502,1,sp2,1.8857142925262451,0.5142909288406372
Simulation2,272,1,sp2,0.28571438789367676,1.2000051736831665
Simulation2,435,4,background,-1.6571428775787354,0.6285766363143921
Simulation2,264,2,sp1,-0.6285715103149414,1.2000051736831665
Simulation2,865,3,sp3,-1.8857142925262451,-0.7428520917892456
Simulation2,1078,2,background,1.8857142925262451,-1.31428062915802
Simulation2,330,3,sp1,-1.3142857551574707,0.9714337587356567
Simulation2,895,4,background,1.5428571701049805,-0.7428520917892456
Simulation2,671,4,sp4,0.6285715103149414,-0.05713772773742676
Simulation2,349,4,background,0.8571429252624512,0.9714337587356567
Simulation2,137,1,sp2,1.3142857551574707,1.657148003578186
Simulation2,130,1,sp2,0.5142858028411865,1.657148003578186
Simulation2,233,2,sp1,-0.05714285373687744,1.3142908811569214
Simulation2,993,3,background,0.40000009536743164,-1.0857092142105103
Simulation2,423,0,background,1.085714340209961,0.742862343788147
Simulation2,1205,3,sp3,-0.05714285373687744,-1.7714234590530396
Simulation2,191,2,sp1,-0.7428572177886963,1.4285765886306763
Simulation2,1113,3,background,1.7714285850524902,-1.428566336631775
Simulation2,31,1,sp2,1.5428571701049805,2.0000052452087402
Simulation2,242,3,background,0.971428632736206,1.3142908811569214
Simulation2,22,1,sp2,0.5142858028411865,2.0000052452087402
Simulation2,477,3,sp1,-0.971428632736206,0.5142909288406372
Simulation2,831,3,sp3,-1.6571428775787354,-0.6285663843154907
Simulation2,723,3,sp3,-1.6571428775787354,-0.2857091426849365
Simulation2,156,3,background,-0.6285715103149414,1.5428622961044312
Simulation2,1004,4,background,1.6571428775787354,-1.0857092142105103
Simulation2,657,0,background,-0.971428632736206,-0.05713772773742676
Simulation2,777,4,sp4,0.40000009536743164,-0.3999948501586914
Simulation2,927,4,sp4,1.085714340209961,-0.8571377992630005
Simulation2,409,3,sp1,-0.5142858028411865,0.742862343788147
Simulation2,333,2,sp1,-0.971428632736206,0.9714337587356567
Simulation2,286,1,sp2,1.8857142925262451,1.2000051736831665
Simulation2,962,4,sp4,0.971428632736206,-0.9714235067367554
Simulation2,686,2,sp3,-1.7714285850524902,-0.17142343521118164
Simulation2,764,3,background,-1.085714340209961,-0.3999948501586914
Simulation2,579,0,background,-1.6571428775787354,0.17143380641937256
Simulation2,521,3,background,-0.05714285373687744,0.4000052213668823
Simulation2,1149,3,background,1.7714285850524902,-1.5428520441055298
Simulation2,607,1,sp2,1.5428571701049805,0.17143380641937256
Simulation2,67,1,sp2,1.5428571701049805,1.8857194185256958
Simulation2,1198,3,sp3,-0.8571429252624512,-1.7714234590530396
Simulation2,1266,3,sp3,-1.3142857551574707,-1.9999948740005493
Simulation2,250,1,sp2,1.8857142925262451,1.3142908811569214
Simulation2,991,0,background,0.17142868041992188,-1.0857092142105103
Simulation2,996,3,sp4,0.7428572177886963,-1.0857092142105103
Simulation2,189,2,sp1,-0.971428632736206,1.4285765886306763
Simulation2,836,4,background,-1.085714340209961,-0.6285663843154907
Simulation2,1052,2,sp3,-1.085714340209961,-1.31428062915802
Simulation2,221,2,sp1,-1.4285714626312256,1.3142908811569214
Simulation2,140,1,sp2,1.6571428775787354,1.657148003578186
Simulation2,890,4,sp4,0.971428632736206,-0.7428520917892456
Simulation2,1143,4,sp4,1.085714340209961,-1.5428520441055298
Simulation2,1058,0,background,-0.3999999761581421,-1.31428062915802
Simulation2,753,4,sp4,1.7714285850524902,-0.2857091426849365
Simulation2,613,0,background,-1.8857142925262451,0.057148098945617676
Simulation2,584,2,sp1,-1.085714340209961,0.17143380641937256
Simulation2,929,3,sp4,1.3142857551574707,-0.8571377992630005
Simulation2,982,3,sp3,-0.8571429252624512,-1.0857092142105103
Simulation2,344,3,sp2,0.28571438789367676,0.9714337587356567
Simulation2,249,3,sp2,1.7714285850524902,1.3142908811569214
Simulation2,385,2,background,0.8571429252624512,0.8571480512619019
Simulation2,90,1,sp2,0.05714297294616699,1.771433711051941
Simulation2,1288,4,sp4,1.2000000476837158,-1.9999948740005493
Simulation2,465,3,sp2,1.7714285850524902,0.6285766363143921
Simulation2,324,2,sp1,-2.0,0.9714337587356567
Simulation2,660,2,background,-0.6285715103149414,-0.05713772773742676
Simulation2,715,3,sp4,1.5428571701049805,-0.17142343521118164
Simulation2,1009,3,sp3,-1.8857142925262451,-1.1999949216842651
Simulation2,1211,2,background,0.6285715103149414,-1.7714234590530396
Simulation2,327,2,sp1,-1.6571428775787354,0.9714337587356567
Simulation2,778,4,sp4,0.5142858028411865,-0.3999948501586914
Simulation2,296,2,sp1,-1.085714340209961,1.0857194662094116
Simulation2,1230,3,sp3,-1.3142857551574707,-1.8857091665267944
Simulation2,571,3,sp2,1.5428571701049805,0.28571951389312744
Simulation2,847,3,sp4,0.17142868041992188,-0.6285663843154907
Simulation2,531,1,sp2,1.085714340209961,0.4000052213668823
Simulation2,210,1,sp2,1.4285714626312256,1.4285765886306763
Simulation2,321,1,sp2,1.7714285850524902,1.0857194662094116
Simulation2,981,2,sp3,-0.971428632736206,-1.0857092142105103
Simulation2,832,3,sp3,-1.5428571701049805,-0.6285663843154907
Simulation2,515,2,sp1,-0.7428572177886963,0.4000052213668823
Simulation2,789,4,sp4,1.7714285850524902,-0.3999948501586914
Simulation2,886,0,background,0.5142858028411865,-0.7428520917892456
Simulation2,1083,3,sp3,-1.6571428775787354,-1.428566336631775
Simulation2,1193,3,sp3,-1.4285714626312256,-1.7714234590530396
Simulation2,1151,0,background,2.0,-1.5428520441055298
Simulation2,1295,0,background,2.0,-1.9999948740005493
Simulation2,8,2,sp1,-1.085714340209961,2.0000052452087402
Simulation2,1056,3,background,-0.6285715103149414,-1.31428062915802
Simulation2,741,4,sp4,0.40000009536743164,-0.2857091426849365
Simulation2,545,2,background,-1.4285714626312256,0.28571951389312744
Simulation2,805,2,background,-0.5142858028411865,-0.5142806768417358
Simulation2,980,4,sp3,-1.085714340209961,-1.0857092142105103
Simulation2,649,4,sp3,-1.8857142925262451,-0.05713772773742676
Simulation2,282,1,sp2,1.4285714626312256,1.2000051736831665
Simulation2,1108,4,sp4,1.2000000476837158,-1.428566336631775
Simulation2,1023,0,background,-0.2857142686843872,-1.1999949216842651
Simulation2,1210,0,background,0.5142858028411865,-1.7714234590530396
Simulation2,752,4,sp4,1.6571428775787354,-0.2857091426849365
Simulation2,975,4,sp3,-1.6571428775787354,-1.0857092142105103
Simulation2,958,4,background,0.5142858028411865,-0.9714235067367554
Simulation2,597,1,sp2,0.40000009536743164,0.17143380641937256
Simulation2,1202,3,sp3,-0.3999999761581421,-1.7714234590530396
Simulation2,146,0,background,-1.7714285850524902,1.5428622961044312
Simulation2,449,0,background,-0.05714285373687744,0.6285766363143921
Simulation2,1038,0,background,1.4285714626312256,-1.1999949216842651
Simulation2,1132,3,sp3,-0.17142856121063232,-1.5428520441055298
Simulation2,413,2,sp1,-0.05714285373687744,0.742862343788147
Simulation2,202,1,sp2,0.5142858028411865,1.4285765886306763
Simulation2,275,1,sp2,0.6285715103149414,1.2000051736831665
Simulation2,1186,0,background,1.8857142925262451,-1.6571377515792847
Simulation2,1227,2,sp3,-1.6571428775787354,-1.8857091665267944
Simulation2,635,1,sp2,0.6285715103149414,0.057148098945617676
Simulation2,472,0,background,-1.5428571701049805,0.5142909288406372
Simulation2,1264,3,sp3,-1.5428571701049805,-1.9999948740005493
Simulation2,822,4,sp4,1.4285714626312256,-0.5142806768417358
Simulation2,1242,0,background,0.05714297294616699,-1.8857091665267944
Simulation2,445,0,background,-0.5142858028411865,0.6285766363143921
Simulation2,441,2,sp1,-0.971428632736206,0.6285766363143921
Simulation2,892,2,sp4,1.2000000476837158,-0.7428520917892456
Simulation2,364,3,sp1,-1.5428571701049805,0.8571480512619019
Simulation2,767,3,background,-0.7428572177886963,-0.3999948501586914
Simulation2,882,3,background,0.05714297294616699,-0.7428520917892456
Simulation2,1154,3,sp3,-1.7714285850524902,-1.6571377515792847
Simulation2,1109,2,sp4,1.3142857551574707,-1.428566336631775
